"Country","event_clarity","date_prec","year","longtitude","latitude"
"Myanmar (Burma)",1,4,1996,97.7,17.7
"Myanmar (Burma)",1,1,2000,97.7,17.7
"Myanmar (Burma)",1,1,2007,97.7,17.7
"Myanmar (Burma)",1,1,1989,98.515339,16.796917
"Myanmar (Burma)",1,1,1995,97.7,17.7
"Myanmar (Burma)",1,1,1998,97.7,17.7
"Myanmar (Burma)",1,1,2000,97.7,17.7
"Myanmar (Burma)",1,1,2007,97.7,17.7
"Myanmar (Burma)",1,1,2000,97.7,17.7
"Myanmar (Burma)",1,1,2000,97.7,17.7
"Myanmar (Burma)",1,1,2001,97.7,17.7
"Myanmar (Burma)",1,1,1995,97.7,17.7
"Myanmar (Burma)",1,1,1996,98.0,22.0
"Myanmar (Burma)",1,1,2000,97.7,17.7
"Myanmar (Burma)",1,1,2001,97.7,17.7
"Myanmar (Burma)",1,1,1998,97.7,17.7
"Myanmar (Burma)",1,1,2007,97.7,17.7
"Myanmar (Burma)",1,3,2001,96.824444,18.885833
"Myanmar (Burma)",1,1,2006,96.824444,18.885833
"Myanmar (Burma)",1,1,1998,97.7,17.7
"Myanmar (Burma)",1,1,1997,97.7,17.7
"Myanmar (Burma)",1,1,2006,97.7,17.7
"Myanmar (Burma)",1,1,1999,97.7,17.7
"Myanmar (Burma)",1,1,2011,97.75,17.5
"Myanmar (Burma)",1,1,2003,97.7,17.7
"Myanmar (Burma)",1,1,2003,97.7,17.7
"Myanmar (Burma)",1,1,1995,97.7,17.7
"Myanmar (Burma)",1,1,2000,97.7,17.7
"Myanmar (Burma)",1,1,1999,97.7,17.7
"Myanmar (Burma)",2,5,2007,97.7,17.7
"Myanmar (Burma)",1,1,2002,97.7,17.7
"Myanmar (Burma)",1,1,1998,97.7,17.7
"Myanmar (Burma)",1,1,1998,97.7,17.7
"Myanmar (Burma)",1,1,2000,97.7,17.7
"Myanmar (Burma)",1,1,1998,97.7,17.7
"Myanmar (Burma)",1,1,2001,97.7,17.7
"Myanmar (Burma)",1,1,2010,97.7,17.7
"Myanmar (Burma)",1,1,2001,97.7,17.7
"Myanmar (Burma)",1,1,2001,97.7,17.7
"Myanmar (Burma)",1,1,1997,98.47457,14.091061
"Myanmar (Burma)",1,1,1998,97.7,17.7
"Myanmar (Burma)",1,1,2000,97.7,17.7
"Myanmar (Burma)",1,1,2002,97.161526,22.965028
"Myanmar (Burma)",1,1,2000,97.7,17.7
"Myanmar (Burma)",1,1,1995,97.7,17.7
"Myanmar (Burma)",1,1,1998,98.47457,14.091061
"Myanmar (Burma)",1,1,2001,97.7,17.7
"Myanmar (Burma)",1,1,1995,97.7,17.7
"Myanmar (Burma)",1,1,1999,97.7,17.7
"Myanmar (Burma)",1,1,1995,97.7,17.7
"Myanmar (Burma)",1,1,2003,97.7,17.7
"Myanmar (Burma)",1,1,2000,97.658528,21.880506
"Myanmar (Burma)",1,1,2000,97.658528,21.880506
"Myanmar (Burma)",1,1,1999,98.916667,22.9
"Myanmar (Burma)",1,1,2007,96.25,18.25
"Myanmar (Burma)",1,1,2001,97.7,17.7
"Myanmar (Burma)",1,1,2001,97.7,17.7
"Myanmar (Burma)",1,1,1995,97.7,17.7
"Myanmar (Burma)",2,4,2007,97.7,17.7
"Myanmar (Burma)",1,1,1998,98.47457,14.091061
"Myanmar (Burma)",1,1,2007,97.7,17.7
"Myanmar (Burma)",1,1,2000,96.25,18.25
"Myanmar (Burma)",1,1,2000,96.25,18.25
"Myanmar (Burma)",1,1,1999,97.7,17.7
"Myanmar (Burma)",1,1,2000,96.25,18.25
"Myanmar (Burma)",1,1,2004,97.7,17.7
"Myanmar (Burma)",1,1,2004,96.25,18.25
"Myanmar (Burma)",1,1,1999,96.25,18.25
"Myanmar (Burma)",1,1,2006,96.25,18.25
"Myanmar (Burma)",1,1,1998,97.7,17.7
"Myanmar (Burma)",1,1,2000,97.7,17.7
"Myanmar (Burma)",1,1,2001,98.47457,14.091061
"Myanmar (Burma)",1,1,2001,98.47457,14.091061
"Myanmar (Burma)",1,1,2012,97.178824,24.260229
"Myanmar (Burma)",1,1,2003,98.47457,14.091061
"Myanmar (Burma)",1,1,2004,96.593308,17.732744
"Myanmar (Burma)",1,1,2006,96.25,18.25
"Myanmar (Burma)",1,1,2011,97.178824,24.260229
"Myanmar (Burma)",1,1,2001,96.25,18.25
"Myanmar (Burma)",1,1,2011,97.75,17.5
"Myanmar (Burma)",1,1,2010,97.75,16.25
"Myanmar (Burma)",1,1,1991,97.75,17.5
"Myanmar (Burma)",1,1,2005,98.0,22.0
"Myanmar (Burma)",2,3,2002,98.506111,16.686389
"Myanmar (Burma)",1,1,2002,98.331783,14.705158
"Myanmar (Burma)",1,1,2009,96.25,18.25
"Myanmar (Burma)",1,1,2004,96.25,18.25
"Myanmar (Burma)",1,1,1998,96.25,18.25
"Myanmar (Burma)",1,1,2000,96.25,18.25
"Myanmar (Burma)",2,2,2006,96.25,18.25
"Myanmar (Burma)",2,2,1995,97.252818,20.160643
"Myanmar (Burma)",1,1,1995,97.252818,20.160643
"Myanmar (Burma)",1,1,2009,97.252818,20.160643
"Myanmar (Burma)",1,1,2011,97.25886,23.91483
"Myanmar (Burma)",1,4,2011,97.178824,24.260229
"Myanmar (Burma)",1,1,2012,97.178824,24.260229
"Myanmar (Burma)",1,1,2008,96.807614,18.902692
"Myanmar (Burma)",1,1,2000,98.47457,14.091061
"Myanmar (Burma)",2,4,1991,92.533333,20.866667
"Myanmar (Burma)",1,1,1995,98.47457,14.091061
"Myanmar (Burma)",1,1,1995,98.47457,14.091061
"Myanmar (Burma)",1,1,2004,99.05,12.416667
"Myanmar (Burma)",1,1,1995,96.812344,18.879931
"Myanmar (Burma)",1,1,2005,95.179953,16.892569
"Myanmar (Burma)",1,1,2007,96.906797,19.012433
"Myanmar (Burma)",1,1,1999,96.738917,18.152392
"Myanmar (Burma)",1,1,2010,97.7,17.7
"Myanmar (Burma)",1,1,2008,97.7,17.7
"Myanmar (Burma)",1,1,2007,96.25,18.25
"Myanmar (Burma)",1,4,1991,97.7,17.7
"Myanmar (Burma)",1,1,2010,97.7,17.7
"Myanmar (Burma)",1,1,2000,96.25,18.25
"Myanmar (Burma)",1,1,2011,97.178824,24.260229
"Myanmar (Burma)",1,1,2007,96.906797,19.012433
"Myanmar (Burma)",1,1,2011,97.178824,24.260229
"Myanmar (Burma)",1,1,2001,96.25,18.25
"Myanmar (Burma)",1,1,1998,95.984406,17.013975
"Myanmar (Burma)",1,1,2000,96.25,18.25
"Myanmar (Burma)",1,1,1998,97.7,17.7
"Myanmar (Burma)",1,1,2011,97.7,17.7
"Myanmar (Burma)",1,1,2007,96.25,18.25
"Myanmar (Burma)",1,1,2002,96.25,18.25
"Myanmar (Burma)",1,4,2011,97.178824,24.260229
"Myanmar (Burma)",1,1,2011,97.300331,22.616594
"Myanmar (Burma)",1,1,1994,97.300331,22.616594
"Myanmar (Burma)",1,1,2011,97.300331,22.616594
"Myanmar (Burma)",1,1,2011,97.300331,22.616594
"Myanmar (Burma)",1,1,2006,95.984406,17.013975
"Myanmar (Burma)",1,1,1997,95.984406,17.013975
"Myanmar (Burma)",1,1,1997,95.984406,17.013975
"Myanmar (Burma)",1,1,2004,96.25,18.25
"Myanmar (Burma)",1,1,2011,97.178824,24.260229
"Myanmar (Burma)",1,1,1999,96.25,18.25
"Myanmar (Burma)",1,1,1999,96.25,18.25
"Myanmar (Burma)",1,1,2002,98.331783,14.705158
"Myanmar (Burma)",1,1,2007,97.7,17.7
"Myanmar (Burma)",1,1,2011,97.75,17.5
"Myanmar (Burma)",1,1,2000,96.950314,17.877294
"Myanmar (Burma)",1,1,2007,97.224492,19.381289
"Myanmar (Burma)",1,1,2011,97.75,17.5
"Myanmar (Burma)",2,2,1991,95.153299,16.392764
"Myanmar (Burma)",1,1,2005,96.25,18.25
"Myanmar (Burma)",1,1,2003,98.532075,21.286142
"Myanmar (Burma)",1,1,2006,98.0,22.0
"Myanmar (Burma)",1,1,1998,96.25,18.25
"Myanmar (Burma)",1,1,1998,96.25,18.25
"Myanmar (Burma)",1,1,2011,97.75,17.5
"Myanmar (Burma)",1,1,2011,97.75,17.5
"Myanmar (Burma)",1,1,2011,97.75,17.5
"Myanmar (Burma)",1,1,2002,96.25,18.25
"Myanmar (Burma)",1,1,2002,99.05,12.416667
"Myanmar (Burma)",1,1,2011,97.75,17.5
"Myanmar (Burma)",1,1,2006,98.0,22.0
"Myanmar (Burma)",1,2,1994,92.320319,20.8614
"Myanmar (Burma)",1,1,2004,96.25,18.25
"Myanmar (Burma)",1,1,2000,96.25,18.25
"Myanmar (Burma)",1,1,2001,96.25,18.25
"Myanmar (Burma)",1,1,2001,96.25,18.25
"Myanmar (Burma)",1,1,2000,96.25,18.25
"Myanmar (Burma)",1,1,2007,96.906797,19.012433
"Myanmar (Burma)",1,4,2011,97.178824,24.260229
"Myanmar (Burma)",1,2,2011,97.178824,24.260229
"Myanmar (Burma)",1,1,1992,97.683333,17.616667
"Myanmar (Burma)",1,1,2011,98.532075,21.286142
"Myanmar (Burma)",1,1,1999,96.25,18.25
"Myanmar (Burma)",1,1,1999,98.532075,21.286142
"Myanmar (Burma)",1,1,1998,98.47457,14.091061
"Myanmar (Burma)",2,2,2006,98.47457,14.091061
"Myanmar (Burma)",1,1,2012,97.5,26.0
"Myanmar (Burma)",2,2,2012,97.5,26.0
"Myanmar (Burma)",1,4,1995,98.47457,14.091061
"Myanmar (Burma)",1,1,2006,95.179953,16.892569
"Myanmar (Burma)",1,1,2004,96.25,18.25
"Myanmar (Burma)",1,1,2005,93.733333,23.75
"Myanmar (Burma)",1,1,2011,97.5,26.0
"Myanmar (Burma)",1,1,2008,96.25,18.25
"Myanmar (Burma)",1,1,1998,98.47457,14.091061
"Myanmar (Burma)",1,1,2000,96.25,18.25
"Myanmar (Burma)",1,1,2006,96.25,18.25
"Myanmar (Burma)",1,1,2006,96.25,18.25
"Myanmar (Burma)",1,1,2010,97.75,17.5
"Myanmar (Burma)",1,1,2006,98.0,22.0
"Myanmar (Burma)",1,1,2004,98.244408,15.833678
"Myanmar (Burma)",1,1,2011,97.75,17.5
"Myanmar (Burma)",1,1,1994,96.25,18.25
"Myanmar (Burma)",2,4,2011,97.5,26.0
"Myanmar (Burma)",1,1,2011,97.5,26.0
"Myanmar (Burma)",1,1,2004,96.25,18.25
"Myanmar (Burma)",1,1,1999,96.25,18.25
"Myanmar (Burma)",1,1,1998,96.25,18.25
"Myanmar (Burma)",1,1,2006,96.25,18.25
"Myanmar (Burma)",1,1,2001,96.25,18.25
"Myanmar (Burma)",1,1,1998,96.25,18.25
"Myanmar (Burma)",1,1,2012,97.5,26.0
"Myanmar (Burma)",1,4,1995,97.399686,17.471319
"Myanmar (Burma)",1,1,2007,96.906797,19.012433
"Myanmar (Burma)",1,1,2011,97.5,26.0
"Myanmar (Burma)",1,1,2011,97.5,26.0
"Myanmar (Burma)",1,4,2012,97.5,26.0
"Myanmar (Burma)",1,1,2012,97.5,26.0
"Myanmar (Burma)",1,1,2005,97.178824,24.260229
"Myanmar (Burma)",1,1,2011,97.5,26.0
"Myanmar (Burma)",1,1,2000,98.47457,14.091061
"Myanmar (Burma)",1,1,2011,97.5,26.0
"Myanmar (Burma)",1,1,2011,97.178824,24.260229
"Myanmar (Burma)",2,2,1992,97.683333,17.616667
"Myanmar (Burma)",1,1,2012,97.5,26.0
"Myanmar (Burma)",1,2,2011,97.5,26.0
"Myanmar (Burma)",1,4,1994,98.47457,14.091061
"Myanmar (Burma)",1,1,2011,97.178824,24.260229
"Myanmar (Burma)",1,1,2011,97.178824,24.260229
"Myanmar (Burma)",1,1,2011,97.178824,24.260229
"Myanmar (Burma)",1,1,2005,93.733333,23.75
"Myanmar (Burma)",1,1,1999,93.478975,23.562811
"Myanmar (Burma)",1,1,2011,97.5,26.0
"Myanmar (Burma)",1,1,2012,97.5,26.0
"Myanmar (Burma)",2,4,2012,97.5,26.0
"Myanmar (Burma)",1,1,2012,97.5,26.0
"Myanmar (Burma)",2,2,2011,97.5,26.0
"Myanmar (Burma)",1,1,2011,97.5,26.0
"Myanmar (Burma)",1,1,2004,98.683333,10.833333
"Myanmar (Burma)",2,3,2011,97.5,26.0
"Myanmar (Burma)",1,1,2011,97.5,26.0
"Myanmar (Burma)",1,1,2011,96.643444,25.498067
"Myanmar (Burma)",1,1,2011,96.643444,25.498067
"Myanmar (Burma)",1,1,1998,98.916667,22.9
"Myanmar (Burma)",1,1,2008,96.133333,16.820833
"Myanmar (Burma)",1,1,1989,98.515339,16.796917
"Myanmar (Burma)",1,1,1992,98.515339,16.796917
"Myanmar (Burma)",1,1,1992,98.515339,16.796917
"Myanmar (Burma)",1,1,2000,96.949847,18.864067
"Myanmar (Burma)",1,1,2011,97.178824,24.260229
"Myanmar (Burma)",1,1,2011,97.178824,24.260229
"Myanmar (Burma)",1,1,2000,97.474039,17.074625
"Myanmar (Burma)",1,1,2006,97.343611,19.175833
"Myanmar (Burma)",1,1,1998,97.15,18.816667
"Myanmar (Burma)",1,1,2011,97.178824,24.260229
"Myanmar (Burma)",1,1,1998,96.25,18.25
"Myanmar (Burma)",1,1,1995,96.949847,18.864067
"Myanmar (Burma)",1,1,1989,98.515339,16.796917
"Myanmar (Burma)",1,1,1989,98.515339,16.796917
"Myanmar (Burma)",1,1,2011,97.75,17.5
"Myanmar (Burma)",1,1,1989,98.515339,16.796917
"Myanmar (Burma)",2,4,2007,97.7,17.7
"Myanmar (Burma)",1,1,1989,98.515339,16.796917
"Myanmar (Burma)",1,1,2011,97.178824,24.260229
"Myanmar (Burma)",1,1,1998,96.25,18.25
"Myanmar (Burma)",2,2,1989,98.515339,16.796917
"Myanmar (Burma)",1,1,2011,97.178824,24.260229
"Myanmar (Burma)",2,4,1995,98.515339,16.796917
"Myanmar (Burma)",1,1,1999,96.25,18.25
"Myanmar (Burma)",2,2,2011,97.178824,24.260229
"Myanmar (Burma)",1,1,2001,96.25,18.25
"Myanmar (Burma)",1,1,1994,98.515339,16.796917
"Myanmar (Burma)",2,2,2011,97.178824,24.260229
"Myanmar (Burma)",1,1,2006,96.25,18.25
"Myanmar (Burma)",1,1,2006,96.25,18.25
"Myanmar (Burma)",1,1,2006,96.25,18.25
"Myanmar (Burma)",1,1,2007,96.25,18.25
"Myanmar (Burma)",1,1,2010,96.25,18.25
"Myanmar (Burma)",1,1,2008,96.25,18.25
"Myanmar (Burma)",1,1,1992,98.515339,16.796917
"Myanmar (Burma)",2,2,1992,98.515339,16.796917
"Myanmar (Burma)",1,1,1992,98.515339,16.796917
"Myanmar (Burma)",1,1,2002,98.244408,15.833678
"Myanmar (Burma)",1,1,2008,96.25,18.25
"Myanmar (Burma)",1,1,1999,96.25,18.25
"Myanmar (Burma)",1,1,1998,98.47457,14.091061
"Myanmar (Burma)",1,1,2001,98.47457,14.091061
"Myanmar (Burma)",1,1,1998,96.25,18.25
"Myanmar (Burma)",1,1,2000,96.25,18.25
"Myanmar (Burma)",1,1,1994,96.25,18.25
"Myanmar (Burma)",1,1,1999,96.25,18.25
"Myanmar (Burma)",2,5,1992,97.683333,17.616667
"Myanmar (Burma)",1,1,2002,96.25,18.25
"Myanmar (Burma)",1,1,1994,96.25,18.25
"Myanmar (Burma)",1,1,2002,97.399686,17.471319
"Myanmar (Burma)",1,2,1996,97.399686,17.471319
"Myanmar (Burma)",2,2,2003,98.244408,15.833678
"Myanmar (Burma)",1,1,2011,97.75,17.5
"Myanmar (Burma)",1,1,1999,98.0,22.0
"Myanmar (Burma)",1,4,1994,98.0,22.0
"Myanmar (Burma)",1,4,1994,98.244408,15.833678
"Myanmar (Burma)",1,1,2012,92.958811,20.870007
"Myanmar (Burma)",1,1,2012,94.25,19.0
"Myanmar (Burma)",2,2,2012,93.273489,20.362007
"Myanmar (Burma)",2,3,2012,92.958811,20.870007
"Myanmar (Burma)",1,1,2012,94.25,19.0
"Myanmar (Burma)",2,4,2001,92.9,20.15
"Myanmar (Burma)",2,2,2012,93.539136,19.43055
"Myanmar (Burma)",2,2,2012,94.25,19.0
"Myanmar (Burma)",1,1,2012,92.887325,20.138358
"Myanmar (Burma)",2,2,2013,98.4519,22.3553
"Myanmar (Burma)",1,1,2013,93.068563,20.179267
"Myanmar (Burma)",1,1,2013,97.02718,23.68174
"Myanmar (Burma)",2,2,2013,97.4275,27.333056
"Myanmar (Burma)",1,1,2013,97.296584,24.116131
"Myanmar (Burma)",1,1,2013,97.13234,23.75817
"Myanmar (Burma)",2,5,2013,97.5,26.0
"Myanmar (Burma)",1,1,2013,97.17478,23.8666
"Myanmar (Burma)",1,1,2013,97.17478,23.8666
"Myanmar (Burma)",1,1,2013,97.5,26.0
"Myanmar (Burma)",1,1,2013,97.5,26.0
"Myanmar (Burma)",1,1,2013,97.95,22.95
"Myanmar (Burma)",1,1,2013,98.101389,23.576667
"Myanmar (Burma)",1,1,2013,97.5,26.0
"Myanmar (Burma)",1,1,2013,98.0,22.0
"Myanmar (Burma)",1,1,2013,98.0,22.0
"Myanmar (Burma)",1,1,2013,98.124877,22.547101
"Myanmar (Burma)",1,1,2013,95.866666,20.866666
"Myanmar (Burma)",1,1,2013,97.5,26.0
"Myanmar (Burma)",1,1,2013,97.296584,24.116131
"Myanmar (Burma)",1,1,2013,98.429888,21.304659
"Myanmar (Burma)",1,1,2013,97.5,26.0
"Myanmar (Burma)",1,4,1998,97.274696,17.1325
"Myanmar (Burma)",1,4,1998,97.341751,19.49125
"Myanmar (Burma)",1,4,1998,97.341751,19.49125
"Myanmar (Burma)",1,4,1996,97.643469,16.876903
"Myanmar (Burma)",1,4,2000,98.111969,21.102417
"Myanmar (Burma)",2,4,1996,98.111969,21.102417
"Myanmar (Burma)",1,4,2000,98.111969,21.102417
"Myanmar (Burma)",1,4,1995,97.7,17.7
"Myanmar (Burma)",1,4,1995,97.7,17.7
"Myanmar (Burma)",1,4,1999,97.7,17.7
"Myanmar (Burma)",2,4,1997,98.429888,21.304659
"Myanmar (Burma)",1,4,1998,96.25,18.25
"Myanmar (Burma)",1,1,2000,98.0,22.0
"Myanmar (Burma)",1,4,2000,96.25,18.25
"Myanmar (Burma)",1,4,2000,96.25,18.25
"Myanmar (Burma)",2,4,1997,97.668024,21.272245
"Myanmar (Burma)",1,4,1998,97.866667,20.516667
"Myanmar (Burma)",1,4,1996,98.0,22.0
"Myanmar (Burma)",1,4,1996,98.0,22.0
"Myanmar (Burma)",1,4,1998,98.0,22.0
"Myanmar (Burma)",1,1,1998,98.0,22.0
"Myanmar (Burma)",1,1,1998,98.0,22.0
"Myanmar (Burma)",1,4,2000,98.0,22.0
"Myanmar (Burma)",1,4,2007,98.0,22.0
"Myanmar (Burma)",1,4,2007,98.0,22.0
"Myanmar (Burma)",2,4,1995,93.733333,23.75
"Myanmar (Burma)",1,1,1995,93.5,22.0
"Myanmar (Burma)",1,1,1995,93.5,22.0
"Myanmar (Burma)",2,4,2012,97.5,19.25
"Myanmar (Burma)",1,1,2010,97.5,19.25
"Myanmar (Burma)",1,1,2015,98.182546,23.306511
"Myanmar (Burma)",1,1,2014,98.65,23.416667
"Myanmar (Burma)",1,1,2014,92.366667,20.816667
"Myanmar (Burma)",1,1,2014,92.366667,20.816667
"Myanmar (Burma)",1,2,2014,97.20207,23.70062
"Myanmar (Burma)",2,4,2014,97.233333,24.083333
"Myanmar (Burma)",1,2,2014,97.95,22.95
"Myanmar (Burma)",1,1,2014,97.563333,24.76
"Myanmar (Burma)",1,1,2014,98.65,23.416667
"Myanmar (Burma)",2,5,2014,97.702667,17.942742
"Myanmar (Burma)",1,5,2014,97.5,26.0
"Myanmar (Burma)",1,1,2014,97.904722,23.979167
"Myanmar (Burma)",1,1,2014,97.904722,23.979167
"Myanmar (Burma)",1,1,2014,96.772778,26.268889
"Myanmar (Burma)",1,1,2014,97.05,22.5
"Myanmar (Burma)",1,2,2014,97.681672,23.836011
"Myanmar (Burma)",1,1,2014,97.681672,23.836011
"Myanmar (Burma)",1,1,2014,97.940278,23.456667
"Myanmar (Burma)",1,1,2014,97.95,22.95
"Myanmar (Burma)",1,1,2013,96.89495,22.85177
"Myanmar (Burma)",1,1,2014,97.681672,23.836011
"Myanmar (Burma)",2,5,2014,97.95,22.95
"Myanmar (Burma)",1,1,2014,98.09862,23.57597
"Myanmar (Burma)",1,1,2013,97.05,22.5
"Myanmar (Burma)",1,1,2013,97.940278,23.456667
"Myanmar (Burma)",1,1,2013,97.71672,20.89184
"Myanmar (Burma)",1,1,2013,98.0,22.0
"Myanmar (Burma)",2,5,2015,97.5,26.0
"Myanmar (Burma)",2,4,1991,95.5,23.5
"Myanmar (Burma)",2,5,2015,98.0,22.0
"Myanmar (Burma)",2,4,2015,97.95,22.95
"Myanmar (Burma)",2,2,2015,98.75,23.7
"Myanmar (Burma)",2,5,2015,98.0,22.0
"Myanmar (Burma)",1,1,2015,98.765042,23.690225
"Myanmar (Burma)",1,1,2015,97.794534,22.967835
"Myanmar (Burma)",2,2,2015,97.5,26.0
"Myanmar (Burma)",2,2,2015,97.134812,23.03228
"Myanmar (Burma)",2,5,2015,98.75,23.7
"Myanmar (Burma)",2,2,2015,98.75,23.7
"Myanmar (Burma)",1,1,2015,97.904722,23.979167
"Myanmar (Burma)",2,2,2015,97.794534,22.967835
"Myanmar (Burma)",2,2,2015,98.75,23.7
"Myanmar (Burma)",2,2,2015,98.75,23.7
"Myanmar (Burma)",1,1,2015,98.75,23.7
"Myanmar (Burma)",2,4,2015,98.75,23.7
"Myanmar (Burma)",2,2,2015,98.75,23.7
"Myanmar (Burma)",1,1,2015,98.75,23.7
"Myanmar (Burma)",1,1,2015,98.560525,23.938505
"Myanmar (Burma)",1,1,2015,98.799687,23.754949
"Myanmar (Burma)",2,5,2015,97.794534,22.967835
"Myanmar (Burma)",2,2,2015,98.765042,23.690225
"Myanmar (Burma)",1,1,2015,97.904722,23.979167
"Myanmar (Burma)",1,2,2015,96.708799,25.539785
"Myanmar (Burma)",1,1,2015,96.454553,23.14755
"Myanmar (Burma)",1,1,2015,96.454553,23.14755
"Myanmar (Burma)",1,1,2015,97.71672,20.89184
"Myanmar (Burma)",1,1,2015,97.937993,23.457894
"Myanmar (Burma)",2,4,2015,98.132189,21.919271
"Myanmar (Burma)",1,1,2015,98.765042,23.690225
"Myanmar (Burma)",1,1,2015,98.75,23.7
"Myanmar (Burma)",1,1,2015,98.765042,23.690225
"Myanmar (Burma)",1,2,2015,98.75,23.7
"Myanmar (Burma)",1,1,2015,98.765042,23.690225
"Myanmar (Burma)",2,2,2015,98.765042,23.690225
"Myanmar (Burma)",1,1,2015,98.785508,23.583995
"Myanmar (Burma)",1,1,2015,98.646785,23.754052
"Myanmar (Burma)",2,4,2015,98.75,23.7
"Myanmar (Burma)",2,2,2015,98.75,23.7
"Myanmar (Burma)",1,1,2015,98.75,23.7
"Myanmar (Burma)",2,4,2015,98.75,23.7
"Myanmar (Burma)",2,2,2015,98.75,23.7
"Myanmar (Burma)",1,1,2015,98.75,23.7
"Myanmar (Burma)",1,1,2015,98.75,23.7
"Myanmar (Burma)",1,1,2015,98.75,23.7
"Myanmar (Burma)",1,4,2013,97.5,26.0
"Myanmar (Burma)",2,3,2015,98.75,23.7
"Myanmar (Burma)",2,4,2015,97.854588,23.705876
"Myanmar (Burma)",1,1,2015,97.937993,23.457894
"Myanmar (Burma)",1,1,2015,98.560525,23.938505
"Myanmar (Burma)",1,1,2015,98.765042,23.690225
"Myanmar (Burma)",1,1,2015,97.681672,23.836011
"Myanmar (Burma)",1,2,2015,98.75,23.7
"Myanmar (Burma)",2,2,2015,96.316667,25.616667
"Myanmar (Burma)",2,2,2015,96.712445,26.509765
"Myanmar (Burma)",1,1,2015,97.681672,23.836011
"Myanmar (Burma)",1,1,2015,98.75,23.7
"Myanmar (Burma)",2,2,2015,98.75,23.7
"Myanmar (Burma)",1,1,2015,97.5,26.0
"Myanmar (Burma)",2,5,2015,97.95,22.95
"Myanmar (Burma)",2,2,2015,97.681672,23.836011
"Myanmar (Burma)",2,2,2015,97.398028,23.951216
"Myanmar (Burma)",1,1,2015,98.765042,23.690225
"Myanmar (Burma)",2,2,2015,98.560525,23.938505
"Myanmar (Burma)",2,4,2015,98.75,23.7
"Myanmar (Burma)",2,4,2015,98.75,23.7
"Myanmar (Burma)",2,2,2015,97.05,22.5
"Myanmar (Burma)",2,2,2015,96.597658,25.195076
"Myanmar (Burma)",2,4,2015,97.5,26.0
"Myanmar (Burma)",1,1,2015,98.182546,23.306511
"Myanmar (Burma)",1,1,2015,97.358798,23.960382
"Myanmar (Burma)",1,4,2015,98.365374,21.906598
"Myanmar (Burma)",1,1,2015,97.358798,23.960382
"Myanmar (Burma)",1,1,2015,97.937993,23.457894
"Myanmar (Burma)",1,1,2015,99.880833,20.4475
"Myanmar (Burma)",1,1,2015,92.529996,20.875369
"Myanmar (Burma)",2,5,2015,93.232062,22.371348
"Myanmar (Burma)",1,1,2015,97.937993,23.457894
"Myanmar (Burma)",1,1,2015,97.684044,25.312833
"Myanmar (Burma)",1,1,2015,97.681672,23.836011
"Myanmar (Burma)",1,1,2015,97.937993,23.457894
"Myanmar (Burma)",1,1,2015,98.765042,23.690225
"Myanmar (Burma)",1,1,2015,97.937993,23.457894
"Myanmar (Burma)",1,1,2015,98.75,23.7
"Myanmar (Burma)",1,1,2015,97.794534,22.967835
"Myanmar (Burma)",1,1,2015,97.937993,23.457894
"Myanmar (Burma)",2,2,2015,97.178824,24.260229
"Myanmar (Burma)",1,1,2015,98.182546,23.306511
"Myanmar (Burma)",1,1,2015,97.904722,23.979167
"Myanmar (Burma)",1,2,2015,97.937993,23.457894
"Myanmar (Burma)",1,1,2015,96.316667,25.616667
"Myanmar (Burma)",2,4,2015,98.0,22.0
"Myanmar (Burma)",1,1,2015,97.690334,26.578355
"Myanmar (Burma)",2,4,2015,98.0,22.0
"Myanmar (Burma)",1,1,2015,92.9,20.15
"Myanmar (Burma)",2,4,2015,98.132189,21.919271
"Myanmar (Burma)",1,1,2015,97.401111,23.0925
"Myanmar (Burma)",2,2,2015,96.587381,23.016297
"Myanmar (Burma)",1,1,2015,98.765042,23.690225
"Myanmar (Burma)",1,1,2015,98.182546,23.306511
"Myanmar (Burma)",1,1,2015,98.785508,23.583995
"Myanmar (Burma)",1,1,2015,97.681672,23.836011
"Myanmar (Burma)",1,1,2015,98.765042,23.690225
"Myanmar (Burma)",1,1,2015,98.09862,23.57597
"Myanmar (Burma)",1,1,2015,97.681672,23.836011
"Myanmar (Burma)",1,1,2015,98.75,23.7
"Myanmar (Burma)",1,1,2015,96.313449,24.942261
"Myanmar (Burma)",1,1,2015,97.937993,23.457894
"Myanmar (Burma)",1,1,2015,98.765042,23.690225
"Myanmar (Burma)",1,1,2015,98.560525,23.938505
"Myanmar (Burma)",1,1,2015,97.904722,23.979167
"Myanmar (Burma)",1,1,2015,96.313449,24.942261
"Myanmar (Burma)",1,1,2015,96.935365,25.30543
"Myanmar (Burma)",1,1,2015,98.765042,23.690225
"Myanmar (Burma)",1,1,2015,98.765042,23.690225
"Myanmar (Burma)",1,1,2015,98.560525,23.938505
"Myanmar (Burma)",1,1,2015,98.182546,23.306511
"Myanmar (Burma)",1,1,2015,97.681672,23.836011
"Myanmar (Burma)",1,1,2015,98.765042,23.690225
"Myanmar (Burma)",1,1,2015,96.712445,26.509765
"Myanmar (Burma)",1,1,2015,96.712445,26.509765
"Myanmar (Burma)",1,1,2015,96.316667,25.616667
"Myanmar (Burma)",1,1,2015,97.937993,23.457894
"Myanmar (Burma)",1,1,2015,97.904722,23.979167
"Myanmar (Burma)",1,1,2015,97.937993,23.457894
"Myanmar (Burma)",1,1,2015,97.05,22.5
